gene_id	n_exons	b	abs_b	type
STRG.2635	8	-0.52755951	0.52755951	holo
STRG.2635	8	-0.415922648	0.415922648	holo
STRG.2635	8	-0.373304771	0.373304771	holo
STRG.2646	11	-2.154340226	2.154340226	para
STRG.2646	11	-0.464967603	0.464967603	holo
STRG.2646	11	0.632581834	0.632581834	para
STRG.2646	11	0.931417684	0.931417684	holo
STRG.2646	11	1.189551674	1.189551674	holo
STRG.2657	9	-3.58804017	3.58804017	para
STRG.2657	9	-1.429712205	1.429712205	holo
STRG.2657	9	-0.865080152	0.865080152	para
STRG.2657	9	-0.597030214	0.597030214	holo
STRG.2657	9	-0.442203457	0.442203457	para
STRG.2658	9	-1.154348558	1.154348558	holo
STRG.2658	9	-0.379413435	0.379413435	holo
STRG.2666	15	-0.608569441	0.608569441	holo
STRG.2667	13	-0.603396159	0.603396159	holo
STRG.2667	13	0.708379488	0.708379488	para
STRG.2669	29	-0.415922648	0.415922648	holo
STRG.2669	29	-0.285977471	0.285977471	holo
STRG.2672	11	-0.618286776	0.618286776	holo
STRG.2672	11	-0.506459938	0.506459938	holo
STRG.2672	11	1.522538498	1.522538498	para
STRG.2672	11	1.912817356	1.912817356	para
STRG.2673	14	-0.501598771	0.501598771	holo
STRG.2673	14	0.386391695	0.386391695	para
STRG.2673	14	0.409931331	0.409931331	holo
STRG.2674	9	-5.243420682	5.243420682	mero
STRG.2674	9	-3.378110337	3.378110337	para
STRG.2674	9	-0.589408082	0.589408082	holo
STRG.2678	19	-3.867239206	3.867239206	holo
STRG.2678	19	-0.865080152	0.865080152	para
STRG.2678	19	-0.442203457	0.442203457	para
STRG.2678	19	3.064287883	3.064287883	holo
STRG.2688	6	-2.154340226	2.154340226	para
STRG.2688	6	-0.498451604	0.498451604	holo
STRG.2688	6	-0.48230164	0.48230164	holo
STRG.2688	6	-0.427805103	0.427805103	holo
STRG.2688	6	-0.338708954	0.338708954	holo
STRG.2688	6	0.380312359	0.380312359	para
STRG.2688	6	0.409931331	0.409931331	holo
STRG.2688	6	1.189551674	1.189551674	holo
STRG.2689	16	-1.154348558	1.154348558	holo
STRG.2689	16	-0.489884008	0.489884008	holo
STRG.2689	16	-0.376100253	0.376100253	holo
STRG.2689	16	0.370548261	0.370548261	para
STRG.2696	86	-0.493274581	0.493274581	holo
STRG.2696	86	-0.48230164	0.48230164	holo
STRG.2696	86	-0.376100253	0.376100253	holo
STRG.2698	16	-0.749414723	0.749414723	holo
STRG.2698	16	-0.47677377	0.47677377	holo
STRG.2703	10	-0.503419066	0.503419066	holo
STRG.2703	10	-0.416183933	0.416183933	holo
STRG.2703	10	-0.415922648	0.415922648	holo
STRG.2703	10	0.404513847	0.404513847	para
STRG.2708	2	-2.154340226	2.154340226	para
STRG.2708	2	-0.748918377	0.748918377	holo
STRG.2708	2	-0.618286776	0.618286776	holo
STRG.2708	2	1.189551674	1.189551674	holo
STRG.2719	32	-0.928832727	0.928832727	holo
STRG.2719	32	-0.52755951	0.52755951	holo
STRG.2719	32	-0.376100253	0.376100253	holo
STRG.2732	9	-0.416183933	0.416183933	holo
STRG.2732	9	0.404513847	0.404513847	para
STRG.2732	9	0.721841618	0.721841618	para
STRG.2733	6	-0.682964095	0.682964095	holo
STRG.2733	6	-0.501598771	0.501598771	holo
STRG.2733	6	0.386391695	0.386391695	para
STRG.2734	9	-0.597030214	0.597030214	holo
STRG.2738	116	-0.608569441	0.608569441	holo
STRG.2745	3	-0.501598771	0.501598771	holo
STRG.2745	3	-0.427805103	0.427805103	holo
STRG.2745	3	-0.285977471	0.285977471	holo
STRG.2745	3	0.386391695	0.386391695	para
STRG.2756	3	-0.464638483	0.464638483	holo
STRG.2756	3	-0.46200198	0.46200198	holo
STRG.2756	3	0.467348976	0.467348976	holo
STRG.2756	3	0.594816359	0.594816359	para
STRG.2759	3	-0.7003295	0.7003295	holo
STRG.2759	3	-0.489884008	0.489884008	holo
STRG.2759	3	-0.480708343	0.480708343	holo
STRG.2759	3	-0.464638483	0.464638483	holo
STRG.2760	9	-0.868344759	0.868344759	holo
STRG.2763	27	-0.503419066	0.503419066	holo
STRG.2763	27	-0.376100253	0.376100253	holo
STRG.2765	13	-0.7003295	0.7003295	holo
STRG.2765	13	-0.493274581	0.493274581	holo
STRG.2765	13	-0.480708343	0.480708343	holo
STRG.2768	7	-0.351081227	0.351081227	holo
STRG.2768	7	0.370548261	0.370548261	para
STRG.2769	11	-0.748918377	0.748918377	holo
STRG.2769	11	-0.416183933	0.416183933	holo
STRG.2769	11	0.404513847	0.404513847	para
STRG.2769	11	0.810604515	0.810604515	holo
STRG.2781	23	-0.50747767	0.50747767	holo
STRG.2781	23	-0.420410352	0.420410352	holo
STRG.2782	6	-0.865080152	0.865080152	para
STRG.2782	6	-0.503419066	0.503419066	holo
STRG.2782	6	-0.442203457	0.442203457	para
STRG.2782	6	0.672637135	0.672637135	holo
STRG.2782	6	0.708379488	0.708379488	para
STRG.2782	6	0.721841618	0.721841618	para
STRG.2782	6	0.801301371	0.801301371	holo
STRG.2783	3	-2.379980779	2.379980779	holo
STRG.2783	3	-0.748918377	0.748918377	holo
STRG.2788	6	-1.924646188	1.924646188	holo
STRG.2788	6	-0.50747767	0.50747767	holo
STRG.2788	6	-0.464967603	0.464967603	holo
STRG.2788	6	0.632581834	0.632581834	para
STRG.2788	6	0.761516111	0.761516111	holo
STRG.2788	6	0.931417684	0.931417684	holo
STRG.2790	8	-0.489884008	0.489884008	holo
STRG.2790	8	-0.355442844	0.355442844	holo
STRG.2801	34	-2.154340226	2.154340226	para
STRG.2801	34	-0.682964095	0.682964095	holo
STRG.2801	34	1.189551674	1.189551674	holo
STRG.2807	8	-2.379980779	2.379980779	holo
STRG.2817	31	-0.603396159	0.603396159	holo
STRG.2817	31	-0.464638483	0.464638483	holo
STRG.2820	1	-0.928832727	0.928832727	holo
STRG.2820	1	-0.493274581	0.493274581	holo
STRG.2823	25	-0.777980154	0.777980154	holo
STRG.2823	25	-0.447621957	0.447621957	holo
STRG.2823	25	0.550523167	0.550523167	para
STRG.2830	14	-0.80726166	0.80726166	para
STRG.2830	14	-0.50747767	0.50747767	holo
STRG.2831	4	-0.608569441	0.608569441	holo
STRG.2834	53	-0.748918377	0.748918377	holo
STRG.2843	8	-0.489884008	0.489884008	holo
STRG.2843	8	-0.285977471	0.285977471	holo
STRG.2844	14	-0.928832727	0.928832727	holo
STRG.2844	14	-0.685503042	0.685503042	holo
STRG.2844	14	-0.503390112	0.503390112	holo
STRG.2847	46	-0.48230164	0.48230164	holo
STRG.2854	20	-4.633006915	4.633006915	holo
STRG.2854	20	-0.597030214	0.597030214	holo
STRG.2863	7	-0.355442844	0.355442844	holo
STRG.2868	16	-0.682964095	0.682964095	holo
STRG.2868	16	-0.46200198	0.46200198	holo
STRG.2868	16	-0.447621957	0.447621957	holo
STRG.2878	21	-0.685503042	0.685503042	holo
STRG.2881	18	-0.540355134	0.540355134	holo
STRG.2884	15	-0.682964095	0.682964095	holo
STRG.2884	15	-0.464967603	0.464967603	holo
STRG.2884	15	0.632581834	0.632581834	para
STRG.2884	15	0.761516111	0.761516111	holo
STRG.2884	15	0.931417684	0.931417684	holo
STRG.2888	3	3.213675299	3.213675299	para
STRG.2888	3	3.246079297	3.246079297	holo
STRG.2894	6	-3.804648855	3.804648855	holo
STRG.2894	6	-1.361406797	1.361406797	mero
STRG.2894	6	-0.503390112	0.503390112	holo
STRG.2897	17	0.79017287	0.79017287	para
STRG.2897	17	0.952622112	0.952622112	para
STRG.2905	12	-0.46200198	0.46200198	holo
STRG.2905	12	-0.461448411	0.461448411	holo
STRG.2905	12	0.612459099	0.612459099	para
STRG.2912	8	-0.657084504	0.657084504	holo
STRG.2912	8	-0.447621957	0.447621957	holo
STRG.2916	15	-3.161110562	3.161110562	holo
STRG.2918	36	-0.50747767	0.50747767	holo
STRG.2931	10	-1.347420628	1.347420628	holo
STRG.2931	10	-0.985007289	0.985007289	holo
STRG.2931	10	-0.46853282	0.46853282	para
STRG.2931	10	-0.420753365	0.420753365	holo
STRG.2931	10	0.859921075	0.859921075	para
STRG.2932	2	-5.254972983	5.254972983	holo
STRG.2932	2	-0.362796289	0.362796289	holo
STRG.2935	12	1.814907045	1.814907045	holo
STRG.2939	16	-3.804648855	3.804648855	holo
STRG.2939	16	-3.382982173	3.382982173	holo
STRG.2939	16	-1.361406797	1.361406797	mero
STRG.2939	16	-0.432387028	0.432387028	holo
STRG.2949	20	-2.330185993	2.330185993	holo
STRG.2949	20	-1.611466207	1.611466207	holo
STRG.2949	20	-1.495361694	1.495361694	holo
STRG.2949	20	-0.7003295	0.7003295	holo
STRG.2949	20	-0.552304441	0.552304441	holo
STRG.2949	20	-0.480708343	0.480708343	holo
STRG.2949	20	-0.46200198	0.46200198	holo
STRG.2949	20	0.399856244	0.399856244	holo
STRG.2949	20	0.886750851	0.886750851	holo
STRG.2951	18	-0.595016837	0.595016837	holo
STRG.2951	18	0.612459099	0.612459099	para
STRG.2951	18	0.672637135	0.672637135	holo
STRG.2951	18	0.801301371	0.801301371	holo
STRG.2955	16	-0.705210466	0.705210466	para
STRG.2955	16	-0.631474006	0.631474006	holo
STRG.2956	3	-0.491262563	0.491262563	holo
STRG.2956	3	0.721841618	0.721841618	para
STRG.2959	29	-0.534497952	0.534497952	para
STRG.2959	29	-0.358997248	0.358997248	holo
STRG.2960	4	-0.815171902	0.815171902	mero
STRG.2960	4	-0.432387028	0.432387028	holo
STRG.2963	10	-0.503390112	0.503390112	holo
STRG.2963	10	-0.417302192	0.417302192	holo
STRG.2970	3	-0.685503042	0.685503042	holo
STRG.2970	3	-0.682964095	0.682964095	holo
STRG.2970	3	0.79017287	0.79017287	para
STRG.2970	3	0.952622112	0.952622112	para
STRG.2974	9	-2.330185993	2.330185993	holo
STRG.2974	9	-0.974798708	0.974798708	para
STRG.2974	9	-0.810033399	0.810033399	holo
STRG.2974	9	-0.367636591	0.367636591	holo
STRG.2989	25	-1.147001042	1.147001042	holo
STRG.2989	25	-0.985007289	0.985007289	holo
STRG.2989	25	0.859921075	0.859921075	para
STRG.299	7	-1.521541412	1.521541412	para
STRG.299	7	0.742639469	0.742639469	holo
STRG.2994	8	-2.330185993	2.330185993	holo
STRG.2994	8	-1.495361694	1.495361694	holo
STRG.2994	8	-0.7003295	0.7003295	holo
STRG.2994	8	-0.480708343	0.480708343	holo
STRG.2997	12	-0.810033399	0.810033399	holo
STRG.2997	12	-0.461448411	0.461448411	holo
STRG.2997	12	0.79017287	0.79017287	para
STRG.2997	12	0.952622112	0.952622112	para
STRG.2998	18	-0.552304441	0.552304441	holo
STRG.2998	18	-0.417302192	0.417302192	holo
STRG.2998	18	1.814907045	1.814907045	holo
STRG.301	9	-1.87013985	1.87013985	para
STRG.301	9	-0.945471729	0.945471729	holo
STRG.301	9	-0.945471729	0.945471729	holo
STRG.301	9	-0.424988623	0.424988623	holo
STRG.3014	13	-0.627646019	0.627646019	holo
STRG.3014	13	-0.50747767	0.50747767	holo
STRG.3014	13	-0.430814501	0.430814501	mero
STRG.3025	24	-0.459781693	0.459781693	holo
STRG.3031	11	-0.791154992	0.791154992	holo
STRG.3031	11	-0.705210466	0.705210466	para
STRG.3031	11	-0.631474006	0.631474006	holo
STRG.3031	11	-0.362796289	0.362796289	holo
STRG.304	10	-1.87013985	1.87013985	para
STRG.304	10	-0.424988623	0.424988623	holo
STRG.3042	16	-0.581181252	0.581181252	holo
STRG.3049	9	-0.705210466	0.705210466	para
STRG.3049	9	-0.631474006	0.631474006	holo
STRG.3049	9	0.951892227	0.951892227	para
STRG.3050	10	-0.602229311	0.602229311	holo
STRG.3050	10	-0.46853282	0.46853282	para
STRG.3050	10	-0.358997248	0.358997248	holo
STRG.3055	25	-0.810033399	0.810033399	holo
STRG.3055	25	-0.435240089	0.435240089	holo
STRG.3055	25	-0.358997248	0.358997248	holo
STRG.306	8	-1.521541412	1.521541412	para
STRG.306	8	-0.424988623	0.424988623	holo
STRG.306	8	0.742639469	0.742639469	holo
STRG.3067	6	-0.974798708	0.974798708	para
STRG.3067	6	-0.602229311	0.602229311	holo
STRG.3067	6	-0.527575774	0.527575774	holo
STRG.3067	6	0.612459099	0.612459099	para
STRG.307	25	-1.365831931	1.365831931	holo
STRG.307	25	-0.945471729	0.945471729	holo
STRG.307	25	1.133923065	1.133923065	para
STRG.3080	13	-0.616914483	0.616914483	holo
STRG.3082	8	-4.207232043	4.207232043	holo
STRG.3082	8	-0.684587424	0.684587424	para
STRG.3082	8	0.565454776	0.565454776	holo
STRG.3085	7	-2.944823245	2.944823245	holo
STRG.3085	7	-1.147001042	1.147001042	holo
STRG.3094	10	-0.552304441	0.552304441	holo
STRG.3094	10	-0.435240089	0.435240089	holo
STRG.3094	10	-0.367636591	0.367636591	holo
STRG.3096	7	-1.347420628	1.347420628	holo
STRG.3096	7	-0.974798708	0.974798708	para
STRG.3096	7	-0.451953449	0.451953449	holo
STRG.3096	7	-0.417302192	0.417302192	holo
STRG.3097	14	-0.362796289	0.362796289	holo
STRG.3106	28	-5.121420113	5.121420113	para
STRG.3106	28	-1.189865778	1.189865778	para
STRG.3106	28	3.727424348	3.727424348	holo
STRG.3120	26	-0.601682458	0.601682458	holo
STRG.3130	14	-2.025778065	2.025778065	holo
STRG.3130	14	-0.974798708	0.974798708	para
STRG.3130	14	-0.530688383	0.530688383	holo
STRG.3141	21	-0.609318474	0.609318474	holo
STRG.3147	26	-0.868932549	0.868932549	holo
STRG.3147	26	0.8919618	0.8919618	holo
STRG.3151	7	-1.611628253	1.611628253	holo
STRG.3151	7	-1.535787148	1.535787148	holo
STRG.3151	7	-1.14444473	1.14444473	holo
STRG.3151	7	-0.609318474	0.609318474	holo
STRG.3151	7	-0.602229311	0.602229311	holo
STRG.3151	7	0.951892227	0.951892227	para
STRG.3151	7	1.029690181	1.029690181	para
STRG.3151	7	1.851528453	1.851528453	para
STRG.3159	12	-2.98875424	2.98875424	para
STRG.3159	12	-1.090573465	1.090573465	holo
STRG.3159	12	-0.943340578	0.943340578	holo
STRG.3159	12	-0.810033399	0.810033399	holo
STRG.3159	12	-0.746457656	0.746457656	holo
STRG.3159	12	-0.684886217	0.684886217	para
STRG.3159	12	-0.656860405	0.656860405	holo
STRG.3159	12	-0.621379508	0.621379508	holo
STRG.3159	12	-0.384951814	0.384951814	holo
STRG.3162	12	-0.581181252	0.581181252	holo
STRG.3162	12	-0.358997248	0.358997248	holo
STRG.3169	15	-3.502024666	3.502024666	holo
STRG.3169	15	-0.684587424	0.684587424	para
STRG.3169	15	-0.609318474	0.609318474	holo
STRG.3169	15	-0.601682458	0.601682458	holo
STRG.3169	15	-0.430814501	0.430814501	mero
STRG.3169	15	0.565454776	0.565454776	holo
STRG.3176	3	-0.581181252	0.581181252	holo
STRG.3176	3	-0.394654577	0.394654577	holo
STRG.3177	16	-1.581199471	1.581199471	holo
STRG.3177	16	-1.175927287	1.175927287	holo
STRG.3177	16	-1.12464188	1.12464188	holo
STRG.3177	16	-0.46853282	0.46853282	para
STRG.3180	4	-0.34753357	0.34753357	holo
STRG.3182	39	-0.616914483	0.616914483	holo
STRG.319	8	-0.424988623	0.424988623	holo
STRG.3193	10	-6.565614988	6.565614988	holo
STRG.3193	10	-0.6583904	0.6583904	holo
STRG.3193	10	-0.616914483	0.616914483	holo
STRG.3194	2	-0.430814501	0.430814501	mero
STRG.320	8	-4.651332873	4.651332873	mero
STRG.320	8	-3.023129023	3.023129023	para
STRG.3217	18	-0.684886217	0.684886217	para
STRG.3217	18	-0.621379508	0.621379508	holo
STRG.3219	6	-1.280148109	1.280148109	holo
STRG.3219	6	-0.435240089	0.435240089	holo
STRG.3225	18	-1.182086954	1.182086954	para
STRG.3225	18	-1.079077447	1.079077447	holo
STRG.3225	18	-0.974798708	0.974798708	para
STRG.3225	18	-0.77640006	0.77640006	holo
STRG.3225	18	-0.551297967	0.551297967	holo
STRG.3225	18	1.124426634	1.124426634	holo
STRG.3238	10	-0.566652727	0.566652727	holo
STRG.3238	10	-0.566652727	0.566652727	holo
STRG.3249	44	-3.23182762	3.23182762	holo
STRG.3249	44	-1.261404926	1.261404926	holo
STRG.3249	44	-0.868932549	0.868932549	holo
STRG.3249	44	-0.662489589	0.662489589	holo
STRG.3249	44	-0.659108445	0.659108445	holo
STRG.3249	44	0.8919618	0.8919618	holo
STRG.326	13	-1.87013985	1.87013985	para
STRG.3260	7	-0.684886217	0.684886217	para
STRG.3260	7	-0.621379508	0.621379508	holo
STRG.3260	7	0.309442312	0.309442312	para
STRG.3263	18	-0.816735537	0.816735537	holo
STRG.3263	18	-0.451953449	0.451953449	holo
STRG.3263	18	0.588690565	0.588690565	para
STRG.3267	6	-0.818715619	0.818715619	holo
STRG.3267	6	-0.686016924	0.686016924	holo
STRG.3267	6	-0.6583904	0.6583904	holo
STRG.3267	6	-0.394654577	0.394654577	holo
STRG.3275	23	-1.175927287	1.175927287	holo
STRG.3275	23	-0.868932549	0.868932549	holo
STRG.3275	23	0.8919618	0.8919618	holo
STRG.3288	4	-2.279857979	2.279857979	holo
STRG.3288	4	-1.079077447	1.079077447	holo
STRG.3288	4	-0.77640006	0.77640006	holo
STRG.329	4	-2.360170965	2.360170965	para
STRG.329	4	-1.365831931	1.365831931	holo
STRG.329	4	-0.945471729	0.945471729	holo
STRG.329	4	-0.424988623	0.424988623	holo
STRG.329	4	1.133923065	1.133923065	para
STRG.3314	9	-0.619815913	0.619815913	holo
STRG.3314	9	0.63728688	0.63728688	para
STRG.3315	11	-0.394654577	0.394654577	holo
STRG.332	20	-1.637833558	1.637833558	para
STRG.332	20	-1.637833558	1.637833558	para
STRG.332	20	-1.637833558	1.637833558	para
STRG.332	20	-0.700214316	0.700214316	mero
STRG.332	20	-0.559650327	0.559650327	para
STRG.332	20	-0.299604115	0.299604115	para
STRG.332	20	-0.299604115	0.299604115	para
STRG.332	20	-0.299604115	0.299604115	para
STRG.3324	8	-1.207115443	1.207115443	para
STRG.3324	8	-1.079077447	1.079077447	holo
STRG.3324	8	-0.77640006	0.77640006	holo
STRG.3324	8	-0.551297967	0.551297967	holo
STRG.3324	8	-0.325832551	0.325832551	holo
STRG.3326	2	-0.34753357	0.34753357	holo
STRG.3331	12	2.77418655	2.77418655	holo
STRG.3336	6	-4.919556031	4.919556031	holo
STRG.3336	6	-0.6583904	0.6583904	holo
STRG.3336	6	-0.566652727	0.566652727	holo
STRG.3336	6	2.867894855	2.867894855	holo
STRG.3338	2	-0.728300411	0.728300411	holo
STRG.3338	2	-0.619815913	0.619815913	holo
STRG.3338	2	-0.481436894	0.481436894	holo
STRG.3338	2	0.63728688	0.63728688	para
STRG.3339	9	-0.684886217	0.684886217	para
STRG.3339	9	-0.621379508	0.621379508	holo
STRG.3345	11	-1.090573465	1.090573465	holo
STRG.3345	11	-0.943340578	0.943340578	holo
STRG.3345	11	-0.656860405	0.656860405	holo
STRG.3347	12	-1.261404926	1.261404926	holo
STRG.3347	12	-1.261404926	1.261404926	holo
STRG.3347	12	-1.153373444	1.153373444	holo
STRG.3347	12	-0.750587854	0.750587854	holo
STRG.3347	12	-0.662489589	0.662489589	holo
STRG.3347	12	-0.662489589	0.662489589	holo
STRG.3349	18	4.197530446	4.197530446	para
STRG.3349	18	4.412804018	4.412804018	holo
STRG.335	70	-2.237546349	2.237546349	para
STRG.335	70	-1.637833558	1.637833558	para
STRG.335	70	-0.299604115	0.299604115	para
STRG.3356	2	-1.268087398	1.268087398	holo
STRG.3356	2	-0.53339739	0.53339739	holo
STRG.3366	15	-0.849760038	0.849760038	holo
STRG.3366	15	0.859124129	0.859124129	para
STRG.3368	11	-1.079077447	1.079077447	holo
STRG.3368	11	-0.77640006	0.77640006	holo
STRG.3368	11	-0.506249995	0.506249995	holo
STRG.3368	11	-0.478234321	0.478234321	holo
STRG.3376	19	-0.619815913	0.619815913	holo
STRG.3376	19	0.63728688	0.63728688	para
STRG.3378	18	-0.46714056	0.46714056	mero
STRG.3378	18	-0.45594898	0.45594898	holo
STRG.3378	18	-0.449149327	0.449149327	holo
STRG.3378	18	-0.44408985	0.44408985	holo
STRG.3378	18	0.661758367	0.661758367	para
STRG.3378	18	5.121071784	5.121071784	para
STRG.3378	18	5.607225579	5.607225579	para
STRG.3385	22	-1.153373444	1.153373444	holo
STRG.3385	22	-0.498317167	0.498317167	holo
STRG.3385	22	-0.480831712	0.480831712	mero
STRG.3385	22	3.730166718	3.730166718	holo
STRG.3388	11	-0.818715619	0.818715619	holo
STRG.3388	11	-0.700506266	0.700506266	holo
STRG.3388	11	-0.686016924	0.686016924	holo
STRG.3388	11	-0.566652727	0.566652727	holo
STRG.3400	7	-1.261404926	1.261404926	holo
STRG.3400	7	-0.868932549	0.868932549	holo
STRG.3400	7	-0.662489589	0.662489589	holo
STRG.3400	7	0.8919618	0.8919618	holo
STRG.3401	15	-0.325832551	0.325832551	holo
STRG.3409	2	-6.165532955	6.165532955	para
STRG.341	10	-1.376242639	1.376242639	holo
STRG.3425	44	-1.268087398	1.268087398	holo
STRG.3425	44	-0.53339739	0.53339739	holo
STRG.3425	44	-0.325832551	0.325832551	holo
STRG.3430	9	-0.686016924	0.686016924	holo
STRG.3430	9	-0.325832551	0.325832551	holo
STRG.3446	8	-0.619815913	0.619815913	holo
STRG.3446	8	0.63728688	0.63728688	para
STRG.3466	24	-1.12811752	1.12811752	holo
STRG.3466	24	-0.829901523	0.829901523	mero
STRG.3467	10	-0.900012487	0.900012487	holo
STRG.3467	10	-0.750587854	0.750587854	holo
STRG.3467	10	-0.545990025	0.545990025	holo
STRG.3467	10	-0.383266893	0.383266893	holo
STRG.3468	10	-0.545990025	0.545990025	holo
STRG.3468	10	0.479423757	0.479423757	para
STRG.3469	19	-2.53523035	2.53523035	holo
STRG.3469	19	-1.082915712	1.082915712	holo
STRG.3469	19	-0.750587854	0.750587854	holo
STRG.3469	19	-0.506249995	0.506249995	holo
STRG.3470	22	-1.268087398	1.268087398	holo
STRG.3470	22	-0.53339739	0.53339739	holo
STRG.3473	10	-1.205147416	1.205147416	holo
STRG.3480	25	-1.12811752	1.12811752	holo
STRG.3480	25	-0.829901523	0.829901523	mero
STRG.3480	25	-0.551297967	0.551297967	holo
STRG.3480	25	-0.498317167	0.498317167	holo
STRG.3480	25	-0.480831712	0.480831712	mero
STRG.3483	16	-0.652344839	0.652344839	holo
STRG.3489	4	-0.816735537	0.816735537	holo
STRG.3489	4	-0.46714056	0.46714056	mero
STRG.3489	4	-0.45594898	0.45594898	holo
STRG.3489	4	-0.44408985	0.44408985	holo
STRG.3489	4	0.588690565	0.588690565	para
STRG.3502	4	-0.498317167	0.498317167	holo
STRG.3502	4	-0.480831712	0.480831712	mero
STRG.3503	41	-0.414209508	0.414209508	para
STRG.3510	5	-3.218477373	3.218477373	holo
STRG.3510	5	-1.171827016	1.171827016	holo
STRG.3510	5	-1.009100338	1.009100338	holo
STRG.3510	5	-0.383266893	0.383266893	holo
STRG.3510	5	1.428825927	1.428825927	para
STRG.3512	20	-0.427375879	0.427375879	holo
STRG.3514	16	-0.637383014	0.637383014	holo
STRG.3514	16	-0.507821034	0.507821034	holo
STRG.3514	16	0.595209982	0.595209982	para
STRG.3525	5	0.595209982	0.595209982	para
STRG.3526	13	-2.615020573	2.615020573	holo
STRG.3526	13	-1.013119621	1.013119621	holo
STRG.3526	13	-0.506249995	0.506249995	holo
STRG.3529	5	-1.153373444	1.153373444	holo
STRG.3529	5	-0.364764422	0.364764422	holo
STRG.353	5	-1.521541412	1.521541412	para
STRG.353	5	-0.447829716	0.447829716	holo
STRG.353	5	0.742639469	0.742639469	holo
STRG.3532	9	-0.633812338	0.633812338	holo
STRG.3532	9	-0.462744146	0.462744146	holo
STRG.3532	9	-0.427375879	0.427375879	holo
STRG.3540	10	-1.268087398	1.268087398	holo
STRG.3540	10	-0.541940911	0.541940911	holo
STRG.3540	10	-0.53339739	0.53339739	holo
STRG.3540	10	-0.464755375	0.464755375	holo
STRG.3540	10	0.595209982	0.595209982	para
STRG.3554	14	-0.911586181	0.911586181	holo
STRG.3554	14	-0.76816512	0.76816512	holo
STRG.3554	14	-0.647408227	0.647408227	holo
STRG.3554	14	-0.633812338	0.633812338	holo
STRG.3554	14	-0.5892371	0.5892371	holo
STRG.3554	14	-0.462744146	0.462744146	holo
STRG.3555	9	-1.205147416	1.205147416	holo
STRG.3555	9	-0.916260814	0.916260814	para
STRG.3555	9	-0.899372358	0.899372358	holo
STRG.3555	9	-0.799369603	0.799369603	holo
STRG.3555	9	-0.720082682	0.720082682	holo
STRG.3559	3	-0.638699853	0.638699853	holo
STRG.3567	14	-1.097615032	1.097615032	holo
STRG.3567	14	-0.916260814	0.916260814	para
STRG.3567	14	-0.899372358	0.899372358	holo
STRG.3567	14	-0.885166743	0.885166743	holo
STRG.3567	14	-0.383266893	0.383266893	holo
STRG.3569	26	-0.761751012	0.761751012	holo
STRG.3569	26	-0.631667954	0.631667954	holo
STRG.3569	26	-0.498317167	0.498317167	holo
STRG.3569	26	-0.480831712	0.480831712	mero
STRG.3569	26	-0.478234321	0.478234321	holo
STRG.3577	25	-0.633812338	0.633812338	holo
STRG.3577	25	-0.545990025	0.545990025	holo
STRG.3577	25	-0.462744146	0.462744146	holo
STRG.3580	2	-4.255826378	4.255826378	holo
STRG.3580	2	-1.059861817	1.059861817	mero
STRG.3580	2	-0.383266893	0.383266893	holo
STRG.3582	4	-0.92622018	0.92622018	holo
STRG.3582	4	-0.646390552	0.646390552	mero
STRG.3582	4	-0.638699853	0.638699853	holo
STRG.3582	4	-0.541940911	0.541940911	holo
STRG.3582	4	0.537563105	0.537563105	para
STRG.3583	2	-0.619815913	0.619815913	holo
STRG.3583	2	0.63728688	0.63728688	para
STRG.3585	27	0.595209982	0.595209982	para
STRG.3587	23	-1.289630914	1.289630914	holo
STRG.3587	23	0.662461947	0.662461947	para
STRG.3587	23	0.751017231	0.751017231	para
STRG.3590	12	-1.886796195	1.886796195	holo
STRG.3590	12	-1.207115443	1.207115443	para
STRG.3590	12	-1.197856435	1.197856435	holo
STRG.3590	12	-1.171827016	1.171827016	holo
STRG.3590	12	-1.009100338	1.009100338	holo
STRG.3590	12	-0.546427772	0.546427772	holo
STRG.3590	12	-0.503203514	0.503203514	mero
STRG.3590	12	-0.464755375	0.464755375	holo
STRG.3590	12	1.428825927	1.428825927	para
STRG.360	8	-1.365831931	1.365831931	holo
STRG.360	8	-0.75370514	0.75370514	para
STRG.360	8	1.133923065	1.133923065	para
STRG.3603	18	-1.289630914	1.289630914	holo
STRG.3603	18	-1.082915712	1.082915712	holo
STRG.3603	18	-0.721345186	0.721345186	holo
STRG.3603	18	-0.500432635	0.500432635	holo
STRG.3603	18	0.751017231	0.751017231	para
STRG.3607	7	-1.205147416	1.205147416	holo
STRG.3607	7	-0.900012487	0.900012487	holo
STRG.3609	11	-0.759626949	0.759626949	holo
STRG.3609	11	-0.396643445	0.396643445	holo
STRG.3621	8	-0.507821034	0.507821034	holo
STRG.3645	32	-0.713923994	0.713923994	holo
STRG.3653	27	-1.045288569	1.045288569	holo
STRG.3653	27	-0.932151559	0.932151559	mero
STRG.3653	27	-0.546427772	0.546427772	holo
STRG.3653	27	-0.503203514	0.503203514	mero
STRG.3653	27	-0.440427954	0.440427954	holo
STRG.3659	9	-0.761751012	0.761751012	holo
STRG.3659	9	0.688832619	0.688832619	holo
STRG.3663	10	-0.799369603	0.799369603	holo
STRG.3667	17	-0.423502933	0.423502933	holo
STRG.3673	12	-0.396643445	0.396643445	holo
STRG.3673	12	-0.36977482	0.36977482	holo
STRG.3673	12	1.704289004	1.704289004	holo
STRG.3677	11	-1.047935425	1.047935425	mero
STRG.3677	11	-1.037871475	1.037871475	para
